Cost,Path,Function-Type,Start,Iteration
2341,"['Blue Jackets', 'Devils', 'Islanders', 'Flyers', 'Capitals', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Rangers']",Random,Blue Jackets,7570
2760,"['Blue Jackets', 'Capitals', 'Hurricanes', 'Rangers', 'Islanders', 'Devils', 'Blue Jackets', 'Flyers', 'Penguins']",Random,Blue Jackets,7571
2886,"['Blue Jackets', 'Penguins', 'Flyers', 'Devils', 'Capitals', 'Blue Jackets', 'Islanders', 'Hurricanes', 'Rangers']",Random,Blue Jackets,7572
3116,"['Blue Jackets', 'Devils', 'Hurricanes', 'Flyers', 'Islanders', 'Penguins', 'Capitals', 'Blue Jackets', 'Rangers']",Random,Blue Jackets,7573
2365,"['Blue Jackets', 'Hurricanes', 'Capitals', 'Rangers', 'Penguins', 'Islanders', 'Devils', 'Flyers', 'Blue Jackets']",Random,Blue Jackets,7574
2382,"['Blue Jackets', 'Rangers', 'Devils', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Penguins', 'Flyers', 'Islanders']",Random,Blue Jackets,7575
2710,"['Blue Jackets', 'Capitals', 'Penguins', 'Islanders', 'Devils', 'Hurricanes', 'Blue Jackets', 'Rangers', 'Flyers']",Random,Blue Jackets,7576
3162,"['Blue Jackets', 'Rangers', 'Blue Jackets', 'Devils', 'Penguins', 'Islanders', 'Flyers', 'Hurricanes', 'Capitals']",Random,Blue Jackets,7577
2513,"['Blue Jackets', 'Devils', 'Islanders', 'Flyers', 'Rangers', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Penguins']",Random,Blue Jackets,7578
3379,"['Blue Jackets', 'Capitals', 'Islanders', 'Hurricanes', 'Devils', 'Blue Jackets', 'Rangers', 'Penguins', 'Flyers']",Random,Blue Jackets,7579
2378,"['Blue Jackets', 'Hurricanes', 'Blue Jackets', 'Flyers', 'Devils', 'Islanders', 'Capitals', 'Penguins', 'Rangers']",Random,Blue Jackets,7580
2503,"['Blue Jackets', 'Hurricanes', 'Islanders', 'Flyers', 'Rangers', 'Penguins', 'Capitals', 'Devils', 'Blue Jackets']",Random,Blue Jackets,7581
2046,"['Blue Jackets', 'Penguins', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Rangers', 'Flyers', 'Islanders', 'Devils']",Random,Blue Jackets,7582
2894,"['Blue Jackets', 'Flyers', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Devils', 'Penguins', 'Capitals', 'Rangers']",Random,Blue Jackets,7583
2462,"['Blue Jackets', 'Flyers', 'Hurricanes', 'Devils', 'Islanders', 'Rangers', 'Blue Jackets', 'Penguins', 'Capitals']",Random,Blue Jackets,7584
2630,"['Blue Jackets', 'Devils', 'Capitals', 'Flyers', 'Blue Jackets', 'Penguins', 'Hurricanes', 'Rangers', 'Islanders']",Random,Blue Jackets,7585
3297,"['Blue Jackets', 'Islanders', 'Hurricanes', 'Devils', 'Blue Jackets', 'Flyers', 'Capitals', 'Rangers', 'Penguins']",Random,Blue Jackets,7586
2969,"['Blue Jackets', 'Flyers', 'Penguins', 'Capitals', 'Hurricanes', 'Devils', 'Rangers', 'Blue Jackets', 'Islanders']",Random,Blue Jackets,7587
2649,"['Blue Jackets', 'Penguins', 'Devils', 'Rangers', 'Hurricanes', 'Islanders', 'Flyers', 'Blue Jackets', 'Capitals']",Random,Blue Jackets,7588
1975,"['Blue Jackets', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Rangers', 'Devils', 'Flyers', 'Islanders']",Random,Blue Jackets,7589
3308,"['Blue Jackets', 'Devils', 'Blue Jackets', 'Hurricanes', 'Rangers', 'Capitals', 'Flyers', 'Islanders', 'Penguins']",Random,Blue Jackets,7590
2176,"['Blue Jackets', 'Penguins', 'Capitals', 'Devils', 'Rangers', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Flyers']",Random,Blue Jackets,7591
2757,"['Blue Jackets', 'Penguins', 'Islanders', 'Devils', 'Blue Jackets', 'Flyers', 'Capitals', 'Hurricanes', 'Rangers']",Random,Blue Jackets,7592
2561,"['Blue Jackets', 'Flyers', 'Capitals', 'Islanders', 'Rangers', 'Blue Jackets', 'Penguins', 'Hurricanes', 'Devils']",Random,Blue Jackets,7593
2540,"['Blue Jackets', 'Penguins', 'Flyers', 'Rangers', 'Capitals', 'Hurricanes', 'Blue Jackets', 'Islanders', 'Devils']",Random,Blue Jackets,7594
2226,"['Blue Jackets', 'Penguins', 'Hurricanes', 'Capitals', 'Devils', 'Blue Jackets', 'Flyers', 'Rangers', 'Islanders']",Random,Blue Jackets,7595
2557,"['Blue Jackets', 'Islanders', 'Flyers', 'Rangers', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Capitals', 'Devils']",Random,Blue Jackets,7596
2958,"['Blue Jackets', 'Flyers', 'Penguins', 'Devils', 'Rangers', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Islanders']",Random,Blue Jackets,7597
2656,"['Blue Jackets', 'Rangers', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Flyers', 'Devils', 'Penguins', 'Capitals']",Random,Blue Jackets,7598
3119,"['Blue Jackets', 'Islanders', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Devils', 'Penguins', 'Rangers', 'Flyers']",Random,Blue Jackets,7599
2964,"['Blue Jackets', 'Flyers', 'Rangers', 'Hurricanes', 'Devils', 'Capitals', 'Penguins', 'Islanders', 'Blue Jackets']",Random,Blue Jackets,7600
3189,"['Blue Jackets', 'Islanders', 'Flyers', 'Penguins', 'Devils', 'Blue Jackets', 'Rangers', 'Hurricanes', 'Capitals']",Random,Blue Jackets,7601
2526,"['Blue Jackets', 'Islanders', 'Rangers', 'Flyers', 'Penguins', 'Hurricanes', 'Devils', 'Capitals', 'Blue Jackets']",Random,Blue Jackets,7602
2553,"['Blue Jackets', 'Capitals', 'Penguins', 'Devils', 'Rangers', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Flyers']",Random,Blue Jackets,7603
2490,"['Blue Jackets', 'Hurricanes', 'Flyers', 'Islanders', 'Rangers', 'Capitals', 'Blue Jackets', 'Penguins', 'Devils']",Random,Blue Jackets,7604
2897,"['Blue Jackets', 'Rangers', 'Penguins', 'Capitals', 'Flyers', 'Blue Jackets', 'Islanders', 'Devils', 'Hurricanes']",Random,Blue Jackets,7605
2952,"['Blue Jackets', 'Devils', 'Penguins', 'Flyers', 'Rangers', 'Hurricanes', 'Islanders', 'Capitals', 'Blue Jackets']",Random,Blue Jackets,7606
2439,"['Blue Jackets', 'Penguins', 'Hurricanes', 'Islanders', 'Devils', 'Capitals', 'Blue Jackets', 'Flyers', 'Rangers']",Random,Blue Jackets,7607
2093,"['Blue Jackets', 'Penguins', 'Blue Jackets', 'Islanders', 'Rangers', 'Devils', 'Hurricanes', 'Flyers', 'Capitals']",Random,Blue Jackets,7608
2835,"['Blue Jackets', 'Hurricanes', 'Devils', 'Flyers', 'Capitals', 'Islanders', 'Blue Jackets', 'Rangers', 'Penguins']",Random,Blue Jackets,7609
2879,"['Blue Jackets', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Islanders', 'Capitals', 'Penguins', 'Rangers', 'Devils']",Random,Blue Jackets,7610
2003,"['Blue Jackets', 'Hurricanes', 'Blue Jackets', 'Penguins', 'Devils', 'Islanders', 'Flyers', 'Capitals', 'Rangers']",Random,Blue Jackets,7611
3014,"['Blue Jackets', 'Rangers', 'Flyers', 'Devils', 'Blue Jackets', 'Islanders', 'Hurricanes', 'Penguins', 'Capitals']",Random,Blue Jackets,7612
2443,"['Blue Jackets', 'Hurricanes', 'Blue Jackets', 'Flyers', 'Penguins', 'Devils', 'Capitals', 'Rangers', 'Islanders']",Random,Blue Jackets,7613
3114,"['Blue Jackets', 'Rangers', 'Penguins', 'Capitals', 'Hurricanes', 'Devils', 'Blue Jackets', 'Islanders', 'Flyers']",Random,Blue Jackets,7614
2501,"['Blue Jackets', 'Penguins', 'Devils', 'Capitals', 'Islanders', 'Blue Jackets', 'Hurricanes', 'Flyers', 'Rangers']",Random,Blue Jackets,7615
3035,"['Blue Jackets', 'Devils', 'Capitals', 'Rangers', 'Blue Jackets', 'Hurricanes', 'Flyers', 'Penguins', 'Islanders']",Random,Blue Jackets,7616
3351,"['Blue Jackets', 'Islanders', 'Devils', 'Hurricanes', 'Rangers', 'Capitals', 'Penguins', 'Flyers', 'Blue Jackets']",Random,Blue Jackets,7617
2843,"['Blue Jackets', 'Flyers', 'Devils', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Rangers', 'Penguins', 'Islanders']",Random,Blue Jackets,7618
2771,"['Blue Jackets', 'Hurricanes', 'Rangers', 'Penguins', 'Flyers', 'Capitals', 'Islanders', 'Devils', 'Blue Jackets']",Random,Blue Jackets,7619
2622,"['Blue Jackets', 'Flyers', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Devils', 'Rangers', 'Islanders', 'Penguins']",Random,Blue Jackets,7620
2697,"['Blue Jackets', 'Rangers', 'Penguins', 'Blue Jackets', 'Islanders', 'Hurricanes', 'Capitals', 'Flyers', 'Devils']",Random,Blue Jackets,7621
1975,"['Blue Jackets', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Flyers', 'Rangers', 'Islanders', 'Devils', 'Capitals']",Random,Blue Jackets,7622
2477,"['Blue Jackets', 'Capitals', 'Penguins', 'Blue Jackets', 'Islanders', 'Rangers', 'Hurricanes', 'Devils', 'Flyers']",Random,Blue Jackets,7623
2785,"['Blue Jackets', 'Flyers', 'Devils', 'Rangers', 'Blue Jackets', 'Capitals', 'Penguins', 'Hurricanes', 'Islanders']",Random,Blue Jackets,7624
3063,"['Blue Jackets', 'Islanders', 'Capitals', 'Hurricanes', 'Penguins', 'Devils', 'Blue Jackets', 'Rangers', 'Flyers']",Random,Blue Jackets,7625
1968,"['Blue Jackets', 'Penguins', 'Blue Jackets', 'Islanders', 'Flyers', 'Capitals', 'Rangers', 'Devils', 'Hurricanes']",Random,Blue Jackets,7626
2430,"['Blue Jackets', 'Devils', 'Rangers', 'Flyers', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Penguins']",Random,Blue Jackets,7627
2387,"['Blue Jackets', 'Penguins', 'Rangers', 'Flyers', 'Islanders', 'Blue Jackets', 'Capitals', 'Devils', 'Hurricanes']",Random,Blue Jackets,7628
2152,"['Blue Jackets', 'Penguins', 'Flyers', 'Rangers', 'Devils', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Capitals']",Random,Blue Jackets,7629
2086,"['Blue Jackets', 'Devils', 'Rangers', 'Islanders', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Flyers']",Random,Blue Jackets,7630
2816,"['Blue Jackets', 'Hurricanes', 'Flyers', 'Devils', 'Capitals', 'Blue Jackets', 'Rangers', 'Penguins', 'Islanders']",Random,Blue Jackets,7631
2449,"['Blue Jackets', 'Hurricanes', 'Islanders', 'Capitals', 'Flyers', 'Penguins', 'Blue Jackets', 'Devils', 'Rangers']",Random,Blue Jackets,7632
3435,"['Blue Jackets', 'Islanders', 'Hurricanes', 'Rangers', 'Blue Jackets', 'Flyers', 'Capitals', 'Devils', 'Penguins']",Random,Blue Jackets,7633
3422,"['Blue Jackets', 'Capitals', 'Flyers', 'Penguins', 'Devils', 'Hurricanes', 'Rangers', 'Blue Jackets', 'Islanders']",Random,Blue Jackets,7634
1792,"['Blue Jackets', 'Hurricanes', 'Capitals', 'Flyers', 'Devils', 'Rangers', 'Islanders', 'Blue Jackets', 'Penguins']",Random,Blue Jackets,7635
2880,"['Blue Jackets', 'Hurricanes', 'Devils', 'Flyers', 'Blue Jackets', 'Islanders', 'Capitals', 'Penguins', 'Rangers']",Random,Blue Jackets,7636
2401,"['Blue Jackets', 'Hurricanes', 'Capitals', 'Devils', 'Flyers', 'Islanders', 'Penguins', 'Rangers', 'Blue Jackets']",Random,Blue Jackets,7637
2448,"['Blue Jackets', 'Capitals', 'Devils', 'Rangers', 'Islanders', 'Blue Jackets', 'Hurricanes', 'Flyers', 'Penguins']",Random,Blue Jackets,7638
2954,"['Blue Jackets', 'Islanders', 'Hurricanes', 'Rangers', 'Flyers', 'Penguins', 'Blue Jackets', 'Capitals', 'Devils']",Random,Blue Jackets,7639
2950,"['Blue Jackets', 'Islanders', 'Devils', 'Capitals', 'Hurricanes', 'Flyers', 'Blue Jackets', 'Rangers', 'Penguins']",Random,Blue Jackets,7640
3320,"['Blue Jackets', 'Rangers', 'Penguins', 'Hurricanes', 'Devils', 'Capitals', 'Islanders', 'Blue Jackets', 'Flyers']",Random,Blue Jackets,7641
2436,"['Blue Jackets', 'Hurricanes', 'Capitals', 'Rangers', 'Flyers', 'Islanders', 'Penguins', 'Devils', 'Blue Jackets']",Random,Blue Jackets,7642
2694,"['Blue Jackets', 'Flyers', 'Hurricanes', 'Devils', 'Islanders', 'Penguins', 'Blue Jackets', 'Capitals', 'Rangers']",Random,Blue Jackets,7643
3160,"['Blue Jackets', 'Capitals', 'Islanders', 'Devils', 'Blue Jackets', 'Flyers', 'Penguins', 'Hurricanes', 'Rangers']",Random,Blue Jackets,7644
2247,"['Blue Jackets', 'Capitals', 'Blue Jackets', 'Hurricanes', 'Flyers', 'Islanders', 'Rangers', 'Devils', 'Penguins']",Random,Blue Jackets,7645
2245,"['Blue Jackets', 'Penguins', 'Hurricanes', 'Capitals', 'Flyers', 'Devils', 'Blue Jackets', 'Islanders', 'Rangers']",Random,Blue Jackets,7646
2697,"['Blue Jackets', 'Rangers', 'Penguins', 'Flyers', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Devils', 'Islanders']",Random,Blue Jackets,7647
2767,"['Blue Jackets', 'Penguins', 'Rangers', 'Capitals', 'Devils', 'Hurricanes', 'Blue Jackets', 'Flyers', 'Islanders']",Random,Blue Jackets,7648
2789,"['Blue Jackets', 'Capitals', 'Islanders', 'Hurricanes', 'Flyers', 'Rangers', 'Penguins', 'Blue Jackets', 'Devils']",Random,Blue Jackets,7649
2367,"['Blue Jackets', 'Penguins', 'Rangers', 'Blue Jackets', 'Capitals', 'Devils', 'Flyers', 'Islanders', 'Hurricanes']",Random,Blue Jackets,7650
2930,"['Blue Jackets', 'Rangers', 'Penguins', 'Flyers', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Devils', 'Islanders']",Random,Blue Jackets,7651
2154,"['Blue Jackets', 'Penguins', 'Capitals', 'Blue Jackets', 'Devils', 'Rangers', 'Flyers', 'Islanders', 'Hurricanes']",Random,Blue Jackets,7652
2648,"['Blue Jackets', 'Islanders', 'Capitals', 'Blue Jackets', 'Flyers', 'Devils', 'Rangers', 'Penguins', 'Hurricanes']",Random,Blue Jackets,7653
2866,"['Blue Jackets', 'Islanders', 'Penguins', 'Rangers', 'Blue Jackets', 'Flyers', 'Devils', 'Capitals', 'Hurricanes']",Random,Blue Jackets,7654
2512,"['Blue Jackets', 'Rangers', 'Islanders', 'Flyers', 'Hurricanes', 'Penguins', 'Capitals', 'Devils', 'Blue Jackets']",Random,Blue Jackets,7655
3019,"['Blue Jackets', 'Penguins', 'Islanders', 'Hurricanes', 'Rangers', 'Blue Jackets', 'Flyers', 'Devils', 'Capitals']",Random,Blue Jackets,7656
2601,"['Blue Jackets', 'Islanders', 'Devils', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Flyers', 'Rangers', 'Penguins']",Random,Blue Jackets,7657
2868,"['Blue Jackets', 'Flyers', 'Blue Jackets', 'Rangers', 'Islanders', 'Capitals', 'Hurricanes', 'Penguins', 'Devils']",Random,Blue Jackets,7658
2599,"['Blue Jackets', 'Islanders', 'Rangers', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Devils', 'Capitals', 'Flyers']",Random,Blue Jackets,7659
2605,"['Blue Jackets', 'Capitals', 'Rangers', 'Blue Jackets', 'Hurricanes', 'Islanders', 'Devils', 'Flyers', 'Penguins']",Random,Blue Jackets,7660
2431,"['Blue Jackets', 'Capitals', 'Rangers', 'Penguins', 'Devils', 'Islanders', 'Flyers', 'Hurricanes', 'Blue Jackets']",Random,Blue Jackets,7661
1795,"['Blue Jackets', 'Penguins', 'Blue Jackets', 'Flyers', 'Capitals', 'Rangers', 'Islanders', 'Devils', 'Hurricanes']",Random,Blue Jackets,7662
2071,"['Blue Jackets', 'Rangers', 'Flyers', 'Devils', 'Islanders', 'Capitals', 'Blue Jackets', 'Penguins', 'Hurricanes']",Random,Blue Jackets,7663
2388,"['Blue Jackets', 'Rangers', 'Capitals', 'Islanders', 'Devils', 'Flyers', 'Penguins', 'Blue Jackets', 'Hurricanes']",Random,Blue Jackets,7664
3186,"['Blue Jackets', 'Flyers', 'Devils', 'Hurricanes', 'Penguins', 'Rangers', 'Blue Jackets', 'Islanders', 'Capitals']",Random,Blue Jackets,7665
2327,"['Blue Jackets', 'Hurricanes', 'Devils', 'Penguins', 'Capitals', 'Flyers', 'Islanders', 'Rangers', 'Blue Jackets']",Random,Blue Jackets,7666
2371,"['Blue Jackets', 'Penguins', 'Flyers', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Islanders', 'Devils', 'Rangers']",Random,Blue Jackets,7667
2865,"['Blue Jackets', 'Islanders', 'Capitals', 'Hurricanes', 'Devils', 'Penguins', 'Rangers', 'Flyers', 'Blue Jackets']",Random,Blue Jackets,7668
2866,"['Blue Jackets', 'Islanders', 'Blue Jackets', 'Flyers', 'Capitals', 'Rangers', 'Devils', 'Penguins', 'Hurricanes']",Random,Blue Jackets,7669
2932,"['Blue Jackets', 'Islanders', 'Devils', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Rangers', 'Flyers', 'Penguins']",Random,Blue Jackets,7670
2972,"['Blue Jackets', 'Hurricanes', 'Devils', 'Penguins', 'Islanders', 'Blue Jackets', 'Capitals', 'Rangers', 'Flyers']",Random,Blue Jackets,7671
2692,"['Blue Jackets', 'Islanders', 'Capitals', 'Devils', 'Flyers', 'Hurricanes', 'Rangers', 'Penguins', 'Blue Jackets']",Random,Blue Jackets,7672
3087,"['Blue Jackets', 'Devils', 'Penguins', 'Rangers', 'Islanders', 'Hurricanes', 'Flyers', 'Blue Jackets', 'Capitals']",Random,Blue Jackets,7673
3065,"['Blue Jackets', 'Devils', 'Capitals', 'Blue Jackets', 'Islanders', 'Penguins', 'Hurricanes', 'Flyers', 'Rangers']",Random,Blue Jackets,7674
2687,"['Blue Jackets', 'Hurricanes', 'Flyers', 'Islanders', 'Capitals', 'Rangers', 'Penguins', 'Devils', 'Blue Jackets']",Random,Blue Jackets,7675
2976,"['Blue Jackets', 'Devils', 'Rangers', 'Blue Jackets', 'Islanders', 'Capitals', 'Flyers', 'Hurricanes', 'Penguins']",Random,Blue Jackets,7676
1687,"['Blue Jackets', 'Hurricanes', 'Capitals', 'Rangers', 'Islanders', 'Flyers', 'Devils', 'Penguins', 'Blue Jackets']",Random,Blue Jackets,7677
2716,"['Blue Jackets', 'Flyers', 'Hurricanes', 'Penguins', 'Devils', 'Capitals', 'Rangers', 'Islanders', 'Blue Jackets']",Random,Blue Jackets,7678
2610,"['Blue Jackets', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Rangers', 'Devils', 'Flyers', 'Capitals', 'Penguins']",Random,Blue Jackets,7679
3365,"['Blue Jackets', 'Flyers', 'Penguins', 'Hurricanes', 'Rangers', 'Blue Jackets', 'Devils', 'Capitals', 'Islanders']",Random,Blue Jackets,7680
3203,"['Blue Jackets', 'Islanders', 'Penguins', 'Flyers', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Rangers', 'Devils']",Random,Blue Jackets,7681
2385,"['Blue Jackets', 'Capitals', 'Islanders', 'Flyers', 'Devils', 'Penguins', 'Blue Jackets', 'Rangers', 'Hurricanes']",Random,Blue Jackets,7682
2264,"['Blue Jackets', 'Hurricanes', 'Islanders', 'Rangers', 'Capitals', 'Devils', 'Flyers', 'Penguins', 'Blue Jackets']",Random,Blue Jackets,7683
2572,"['Blue Jackets', 'Flyers', 'Devils', 'Penguins', 'Rangers', 'Islanders', 'Blue Jackets', 'Hurricanes', 'Capitals']",Random,Blue Jackets,7684
3405,"['Blue Jackets', 'Islanders', 'Blue Jackets', 'Rangers', 'Hurricanes', 'Devils', 'Capitals', 'Penguins', 'Flyers']",Random,Blue Jackets,7685
3244,"['Blue Jackets', 'Capitals', 'Islanders', 'Penguins', 'Hurricanes', 'Rangers', 'Devils', 'Blue Jackets', 'Flyers']",Random,Blue Jackets,7686
2995,"['Blue Jackets', 'Flyers', 'Penguins', 'Capitals', 'Hurricanes', 'Devils', 'Islanders', 'Blue Jackets', 'Rangers']",Random,Blue Jackets,7687
3045,"['Blue Jackets', 'Islanders', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Flyers', 'Penguins', 'Rangers', 'Devils']",Random,Blue Jackets,7688
2847,"['Blue Jackets', 'Islanders', 'Hurricanes', 'Devils', 'Blue Jackets', 'Penguins', 'Capitals', 'Rangers', 'Flyers']",Random,Blue Jackets,7689
2869,"['Blue Jackets', 'Islanders', 'Flyers', 'Capitals', 'Rangers', 'Hurricanes', 'Blue Jackets', 'Devils', 'Penguins']",Random,Blue Jackets,7690
3080,"['Blue Jackets', 'Rangers', 'Blue Jackets', 'Capitals', 'Flyers', 'Devils', 'Hurricanes', 'Islanders', 'Penguins']",Random,Blue Jackets,7691
2953,"['Blue Jackets', 'Capitals', 'Rangers', 'Penguins', 'Islanders', 'Blue Jackets', 'Hurricanes', 'Devils', 'Flyers']",Random,Blue Jackets,7692
3178,"['Blue Jackets', 'Hurricanes', 'Rangers', 'Blue Jackets', 'Flyers', 'Penguins', 'Devils', 'Capitals', 'Islanders']",Random,Blue Jackets,7693
2885,"['Blue Jackets', 'Rangers', 'Capitals', 'Islanders', 'Flyers', 'Penguins', 'Blue Jackets', 'Devils', 'Hurricanes']",Random,Blue Jackets,7694
2894,"['Blue Jackets', 'Capitals', 'Devils', 'Rangers', 'Penguins', 'Islanders', 'Blue Jackets', 'Hurricanes', 'Flyers']",Random,Blue Jackets,7695
2632,"['Blue Jackets', 'Hurricanes', 'Capitals', 'Penguins', 'Devils', 'Islanders', 'Blue Jackets', 'Rangers', 'Flyers']",Random,Blue Jackets,7696
1889,"['Blue Jackets', 'Capitals', 'Devils', 'Islanders', 'Rangers', 'Flyers', 'Hurricanes', 'Penguins', 'Blue Jackets']",Random,Blue Jackets,7697
2886,"['Blue Jackets', 'Rangers', 'Flyers', 'Blue Jackets', 'Penguins', 'Devils', 'Hurricanes', 'Islanders', 'Capitals']",Random,Blue Jackets,7698
2444,"['Blue Jackets', 'Penguins', 'Capitals', 'Blue Jackets', 'Islanders', 'Rangers', 'Flyers', 'Hurricanes', 'Devils']",Random,Blue Jackets,7699
2918,"['Blue Jackets', 'Capitals', 'Rangers', 'Devils', 'Penguins', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Flyers']",Random,Blue Jackets,7700
2943,"['Blue Jackets', 'Islanders', 'Hurricanes', 'Flyers', 'Rangers', 'Penguins', 'Capitals', 'Devils', 'Blue Jackets']",Random,Blue Jackets,7701
3252,"['Blue Jackets', 'Islanders', 'Rangers', 'Capitals', 'Blue Jackets', 'Flyers', 'Hurricanes', 'Penguins', 'Devils']",Random,Blue Jackets,7702
2990,"['Blue Jackets', 'Islanders', 'Penguins', 'Capitals', 'Rangers', 'Flyers', 'Blue Jackets', 'Devils', 'Hurricanes']",Random,Blue Jackets,7703
3139,"['Blue Jackets', 'Islanders', 'Capitals', 'Flyers', 'Penguins', 'Rangers', 'Blue Jackets', 'Devils', 'Hurricanes']",Random,Blue Jackets,7704
2343,"['Blue Jackets', 'Rangers', 'Flyers', 'Islanders', 'Devils', 'Capitals', 'Blue Jackets', 'Hurricanes', 'Penguins']",Random,Blue Jackets,7705
2550,"['Blue Jackets', 'Capitals', 'Rangers', 'Flyers', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Devils', 'Islanders']",Random,Blue Jackets,7706
2583,"['Blue Jackets', 'Islanders', 'Devils', 'Rangers', 'Hurricanes', 'Capitals', 'Penguins', 'Flyers', 'Blue Jackets']",Random,Blue Jackets,7707
3358,"['Blue Jackets', 'Rangers', 'Blue Jackets', 'Islanders', 'Capitals', 'Penguins', 'Flyers', 'Hurricanes', 'Devils']",Random,Blue Jackets,7708
2601,"['Blue Jackets', 'Flyers', 'Hurricanes', 'Capitals', 'Islanders', 'Devils', 'Penguins', 'Blue Jackets', 'Rangers']",Random,Blue Jackets,7709
2829,"['Blue Jackets', 'Islanders', 'Penguins', 'Capitals', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Devils', 'Rangers']",Random,Blue Jackets,7710
2956,"['Blue Jackets', 'Flyers', 'Hurricanes', 'Rangers', 'Capitals', 'Islanders', 'Devils', 'Penguins', 'Blue Jackets']",Random,Blue Jackets,7711
2682,"['Blue Jackets', 'Devils', 'Islanders', 'Capitals', 'Rangers', 'Hurricanes', 'Flyers', 'Blue Jackets', 'Penguins']",Random,Blue Jackets,7712
2985,"['Blue Jackets', 'Devils', 'Rangers', 'Hurricanes', 'Capitals', 'Penguins', 'Flyers', 'Blue Jackets', 'Islanders']",Random,Blue Jackets,7713
2449,"['Blue Jackets', 'Flyers', 'Rangers', 'Penguins', 'Capitals', 'Islanders', 'Devils', 'Hurricanes', 'Blue Jackets']",Random,Blue Jackets,7714
2670,"['Blue Jackets', 'Capitals', 'Flyers', 'Blue Jackets', 'Hurricanes', 'Devils', 'Penguins', 'Rangers', 'Islanders']",Random,Blue Jackets,7715
3236,"['Blue Jackets', 'Flyers', 'Devils', 'Hurricanes', 'Islanders', 'Penguins', 'Rangers', 'Capitals', 'Blue Jackets']",Random,Blue Jackets,7716
2251,"['Blue Jackets', 'Capitals', 'Hurricanes', 'Penguins', 'Devils', 'Flyers', 'Rangers', 'Islanders', 'Blue Jackets']",Random,Blue Jackets,7717
