Cost,Path,Function-Type,Start,Iteration 
5535,"['Golden Knights', 'Kraken', 'Kings', 'Sharks', 'Ducks', 'Golden Knights', 'Oilers', 'Flames', 'Canucks']",Simple,Golden Knights,170
4576,"['Golden Knights', 'Kings', 'Golden Knights', 'Ducks', 'Kraken', 'Sharks', 'Canucks', 'Flames', 'Oilers']",Simple,Golden Knights,171
5293,"['Golden Knights', 'Ducks', 'Kraken', 'Oilers', 'Flames', 'Golden Knights', 'Kings', 'Sharks', 'Canucks']",Simple,Golden Knights,172
6228,"['Golden Knights', 'Oilers', 'Flames', 'Canucks', 'Ducks', 'Sharks', 'Kraken', 'Kings', 'Golden Knights']",Simple,Golden Knights,173
4743,"['Golden Knights', 'Kraken', 'Canucks', 'Oilers', 'Flames', 'Kings', 'Sharks', 'Ducks', 'Golden Knights']",Simple,Golden Knights,174
6472,"['Golden Knights', 'Flames', 'Sharks', 'Oilers', 'Canucks', 'Kraken', 'Ducks', 'Kings', 'Golden Knights']",Simple,Golden Knights,175
5233,"['Golden Knights', 'Sharks', 'Flames', 'Oilers', 'Golden Knights', 'Ducks', 'Kings', 'Canucks', 'Kraken']",Simple,Golden Knights,176
4689,"['Golden Knights', 'Kings', 'Ducks', 'Oilers', 'Flames', 'Canucks', 'Sharks', 'Kraken', 'Golden Knights']",Simple,Golden Knights,177
4820,"['Golden Knights', 'Kraken', 'Flames', 'Oilers', 'Canucks', 'Golden Knights', 'Sharks', 'Kings', 'Ducks']",Simple,Golden Knights,178
4271,"['Golden Knights', 'Ducks', 'Golden Knights', 'Flames', 'Oilers', 'Kraken', 'Canucks', 'Sharks', 'Kings']",Simple,Golden Knights,179
4803,"['Golden Knights', 'Oilers', 'Flames', 'Kraken', 'Canucks', 'Ducks', 'Sharks', 'Kings', 'Golden Knights']",Simple,Golden Knights,180
4342,"['Golden Knights', 'Flames', 'Oilers', 'Kraken', 'Canucks', 'Sharks', 'Ducks', 'Golden Knights', 'Kings']",Simple,Golden Knights,181
5684,"['Golden Knights', 'Flames', 'Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Oilers', 'Kraken', 'Canucks']",Simple,Golden Knights,182
4977,"['Golden Knights', 'Canucks', 'Flames', 'Oilers', 'Kraken', 'Kings', 'Sharks', 'Ducks', 'Golden Knights']",Simple,Golden Knights,183
5469,"['Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Flames', 'Kraken', 'Canucks', 'Golden Knights', 'Oilers']",Simple,Golden Knights,184
4809,"['Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Flames', 'Canucks', 'Oilers', 'Kraken', 'Golden Knights']",Simple,Golden Knights,185
5156,"['Golden Knights', 'Kings', 'Sharks', 'Canucks', 'Ducks', 'Golden Knights', 'Kraken', 'Flames', 'Oilers']",Simple,Golden Knights,186
5888,"['Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Oilers', 'Canucks', 'Flames', 'Golden Knights', 'Kraken']",Simple,Golden Knights,187
4764,"['Golden Knights', 'Kings', 'Sharks', 'Ducks', 'Golden Knights', 'Oilers', 'Canucks', 'Flames', 'Kraken']",Simple,Golden Knights,188
4405,"['Golden Knights', 'Kraken', 'Flames', 'Oilers', 'Canucks', 'Sharks', 'Ducks', 'Kings', 'Golden Knights']",Simple,Golden Knights,189
3699,"['Golden Knights', 'Ducks', 'Golden Knights', 'Kings', 'Sharks', 'Canucks', 'Flames', 'Oilers', 'Kraken']",Simple,Golden Knights,190
5194,"['Golden Knights', 'Ducks', 'Canucks', 'Flames', 'Oilers', 'Kraken', 'Kings', 'Sharks', 'Golden Knights']",Simple,Golden Knights,191
5723,"['Golden Knights', 'Oilers', 'Kraken', 'Canucks', 'Flames', 'Kings', 'Sharks', 'Golden Knights', 'Ducks']",Simple,Golden Knights,192
4165,"['Golden Knights', 'Kings', 'Golden Knights', 'Ducks', 'Sharks', 'Kraken', 'Oilers', 'Canucks', 'Flames']",Simple,Golden Knights,193
3972,"['Golden Knights', 'Kings', 'Sharks', 'Ducks', 'Golden Knights', 'Kraken', 'Oilers', 'Flames', 'Canucks']",Simple,Golden Knights,194
3536,"['Golden Knights', 'Ducks', 'Kings', 'Golden Knights', 'Sharks', 'Flames', 'Oilers', 'Kraken', 'Canucks']",Simple,Golden Knights,195
3643,"['Golden Knights', 'Sharks', 'Ducks', 'Kings', 'Golden Knights', 'Oilers', 'Flames', 'Canucks', 'Kraken']",Simple,Golden Knights,196
3991,"['Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Golden Knights', 'Canucks', 'Oilers', 'Flames', 'Kraken']",Simple,Golden Knights,197
4542,"['Golden Knights', 'Ducks', 'Golden Knights', 'Kraken', 'Oilers', 'Flames', 'Canucks', 'Sharks', 'Kings']",Simple,Golden Knights,198
4170,"['Golden Knights', 'Oilers', 'Flames', 'Kraken', 'Canucks', 'Sharks', 'Ducks', 'Kings', 'Golden Knights']",Simple,Golden Knights,199
3645,"['Golden Knights', 'Kings', 'Sharks', 'Ducks', 'Golden Knights', 'Canucks', 'Kraken', 'Oilers', 'Flames']",Simple,Golden Knights,200
4299,"['Golden Knights', 'Canucks', 'Kraken', 'Oilers', 'Flames', 'Golden Knights', 'Ducks', 'Kings', 'Sharks']",Simple,Golden Knights,201
5394,"['Golden Knights', 'Flames', 'Canucks', 'Oilers', 'Sharks', 'Kraken', 'Golden Knights', 'Kings', 'Ducks']",Simple,Golden Knights,202
4074,"['Golden Knights', 'Kings', 'Golden Knights', 'Ducks', 'Sharks', 'Flames', 'Canucks', 'Kraken', 'Oilers']",Simple,Golden Knights,203
4509,"['Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Golden Knights', 'Kraken', 'Oilers', 'Canucks', 'Flames']",Simple,Golden Knights,204
4598,"['Golden Knights', 'Kings', 'Ducks', 'Kraken', 'Canucks', 'Sharks', 'Golden Knights', 'Flames', 'Oilers']",Simple,Golden Knights,205
5227,"['Golden Knights', 'Flames', 'Oilers', 'Canucks', 'Sharks', 'Kings', 'Golden Knights', 'Ducks', 'Kraken']",Simple,Golden Knights,206
5560,"['Golden Knights', 'Kings', 'Golden Knights', 'Ducks', 'Kraken', 'Canucks', 'Flames', 'Sharks', 'Oilers']",Simple,Golden Knights,207
5006,"['Golden Knights', 'Ducks', 'Flames', 'Oilers', 'Golden Knights', 'Kings', 'Sharks', 'Kraken', 'Canucks']",Simple,Golden Knights,208
5042,"['Golden Knights', 'Canucks', 'Oilers', 'Flames', 'Ducks', 'Kings', 'Sharks', 'Kraken', 'Golden Knights']",Simple,Golden Knights,209
4012,"['Golden Knights', 'Ducks', 'Golden Knights', 'Sharks', 'Kings', 'Flames', 'Oilers', 'Canucks', 'Kraken']",Simple,Golden Knights,210
4491,"['Golden Knights', 'Kings', 'Golden Knights', 'Sharks', 'Ducks', 'Flames', 'Kraken', 'Canucks', 'Oilers']",Simple,Golden Knights,211
5884,"['Golden Knights', 'Canucks', 'Flames', 'Kraken', 'Oilers', 'Kings', 'Ducks', 'Golden Knights', 'Sharks']",Simple,Golden Knights,212
5751,"['Golden Knights', 'Sharks', 'Kings', 'Ducks', 'Canucks', 'Oilers', 'Kraken', 'Flames', 'Golden Knights']",Simple,Golden Knights,213
5511,"['Golden Knights', 'Sharks', 'Ducks', 'Kings', 'Kraken', 'Oilers', 'Canucks', 'Flames', 'Golden Knights']",Simple,Golden Knights,214
4421,"['Golden Knights', 'Canucks', 'Kraken', 'Flames', 'Oilers', 'Sharks', 'Kings', 'Ducks', 'Golden Knights']",Simple,Golden Knights,215
3544,"['Golden Knights', 'Oilers', 'Flames', 'Canucks', 'Kraken', 'Golden Knights', 'Kings', 'Sharks', 'Ducks']",Simple,Golden Knights,216
3796,"['Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Kraken', 'Golden Knights', 'Flames', 'Oilers', 'Canucks']",Simple,Golden Knights,217
6083,"['Golden Knights', 'Canucks', 'Sharks', 'Golden Knights', 'Ducks', 'Kings', 'Flames', 'Kraken', 'Oilers']",Simple,Golden Knights,218
5222,"['Golden Knights', 'Kings', 'Canucks', 'Oilers', 'Flames', 'Kraken', 'Ducks', 'Sharks', 'Golden Knights']",Simple,Golden Knights,219
4659,"['Golden Knights', 'Kings', 'Golden Knights', 'Sharks', 'Ducks', 'Kraken', 'Flames', 'Canucks', 'Oilers']",Simple,Golden Knights,220
5585,"['Golden Knights', 'Kings', 'Golden Knights', 'Sharks', 'Kraken', 'Oilers', 'Canucks', 'Flames', 'Ducks']",Simple,Golden Knights,221
5325,"['Golden Knights', 'Kraken', 'Flames', 'Canucks', 'Oilers', 'Golden Knights', 'Kings', 'Ducks', 'Sharks']",Simple,Golden Knights,222
5222,"['Golden Knights', 'Kings', 'Golden Knights', 'Canucks', 'Ducks', 'Sharks', 'Kraken', 'Flames', 'Oilers']",Simple,Golden Knights,223
5805,"['Golden Knights', 'Flames', 'Kraken', 'Oilers', 'Canucks', 'Ducks', 'Sharks', 'Kings', 'Golden Knights']",Simple,Golden Knights,224
5638,"['Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Oilers', 'Flames', 'Golden Knights', 'Canucks', 'Kraken']",Simple,Golden Knights,225
4927,"['Golden Knights', 'Kraken', 'Golden Knights', 'Sharks', 'Kings', 'Ducks', 'Flames', 'Canucks', 'Oilers']",Simple,Golden Knights,226
4683,"['Golden Knights', 'Oilers', 'Flames', 'Kraken', 'Canucks', 'Ducks', 'Kings', 'Sharks', 'Golden Knights']",Simple,Golden Knights,227
3701,"['Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Golden Knights', 'Flames', 'Oilers', 'Kraken', 'Canucks']",Simple,Golden Knights,228
2982,"['Golden Knights', 'Kings', 'Golden Knights', 'Ducks', 'Sharks', 'Kraken', 'Canucks', 'Flames', 'Oilers']",Simple,Golden Knights,229
4258,"['Golden Knights', 'Kings', 'Golden Knights', 'Ducks', 'Sharks', 'Canucks', 'Flames', 'Kraken', 'Oilers']",Simple,Golden Knights,230
5655,"['Golden Knights', 'Ducks', 'Kings', 'Oilers', 'Canucks', 'Flames', 'Sharks', 'Kraken', 'Golden Knights']",Simple,Golden Knights,231
5066,"['Golden Knights', 'Kings', 'Oilers', 'Canucks', 'Flames', 'Kraken', 'Golden Knights', 'Sharks', 'Ducks']",Simple,Golden Knights,232
5199,"['Golden Knights', 'Oilers', 'Canucks', 'Flames', 'Kraken', 'Sharks', 'Kings', 'Golden Knights', 'Ducks']",Simple,Golden Knights,233
5523,"['Golden Knights', 'Kings', 'Sharks', 'Ducks', 'Oilers', 'Kraken', 'Canucks', 'Flames', 'Golden Knights']",Simple,Golden Knights,234
5125,"['Golden Knights', 'Kings', 'Kraken', 'Sharks', 'Ducks', 'Golden Knights', 'Flames', 'Oilers', 'Canucks']",Simple,Golden Knights,235
4683,"['Golden Knights', 'Canucks', 'Kraken', 'Oilers', 'Flames', 'Golden Knights', 'Kings', 'Sharks', 'Ducks']",Simple,Golden Knights,236
5600,"['Golden Knights', 'Oilers', 'Kraken', 'Canucks', 'Flames', 'Ducks', 'Sharks', 'Kings', 'Golden Knights']",Simple,Golden Knights,237
5842,"['Golden Knights', 'Kraken', 'Flames', 'Oilers', 'Golden Knights', 'Kings', 'Sharks', 'Ducks', 'Canucks']",Simple,Golden Knights,238
5011,"['Golden Knights', 'Oilers', 'Canucks', 'Kraken', 'Flames', 'Sharks', 'Kings', 'Ducks', 'Golden Knights']",Simple,Golden Knights,239
5148,"['Golden Knights', 'Ducks', 'Kraken', 'Oilers', 'Flames', 'Canucks', 'Kings', 'Sharks', 'Golden Knights']",Simple,Golden Knights,240
4664,"['Golden Knights', 'Kings', 'Canucks', 'Kraken', 'Oilers', 'Flames', 'Sharks', 'Ducks', 'Golden Knights']",Simple,Golden Knights,241
6336,"['Golden Knights', 'Oilers', 'Canucks', 'Kraken', 'Sharks', 'Kings', 'Ducks', 'Flames', 'Golden Knights']",Simple,Golden Knights,242
4109,"['Golden Knights', 'Kings', 'Sharks', 'Ducks', 'Golden Knights', 'Canucks', 'Flames', 'Oilers', 'Kraken']",Simple,Golden Knights,243
3535,"['Golden Knights', 'Ducks', 'Kings', 'Golden Knights', 'Sharks', 'Kraken', 'Flames', 'Oilers', 'Canucks']",Simple,Golden Knights,244
4187,"['Golden Knights', 'Ducks', 'Golden Knights', 'Kings', 'Sharks', 'Canucks', 'Flames', 'Kraken', 'Oilers']",Simple,Golden Knights,245
5339,"['Golden Knights', 'Sharks', 'Golden Knights', 'Kings', 'Kraken', 'Oilers', 'Flames', 'Canucks', 'Ducks']",Simple,Golden Knights,246
5036,"['Golden Knights', 'Kraken', 'Golden Knights', 'Ducks', 'Kings', 'Canucks', 'Oilers', 'Flames', 'Sharks']",Simple,Golden Knights,247
4897,"['Golden Knights', 'Kraken', 'Flames', 'Oilers', 'Canucks', 'Ducks', 'Golden Knights', 'Kings', 'Sharks']",Simple,Golden Knights,248
4164,"['Golden Knights', 'Kings', 'Ducks', 'Golden Knights', 'Sharks', 'Oilers', 'Canucks', 'Kraken', 'Flames']",Simple,Golden Knights,249
6019,"['Golden Knights', 'Canucks', 'Kraken', 'Sharks', 'Golden Knights', 'Flames', 'Oilers', 'Ducks', 'Kings']",Simple,Golden Knights,250
5422,"['Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Canucks', 'Flames', 'Golden Knights', 'Kraken', 'Oilers']",Simple,Golden Knights,251
4553,"['Golden Knights', 'Ducks', 'Kings', 'Oilers', 'Flames', 'Kraken', 'Canucks', 'Sharks', 'Golden Knights']",Simple,Golden Knights,252
4503,"['Golden Knights', 'Ducks', 'Golden Knights', 'Sharks', 'Kings', 'Flames', 'Kraken', 'Canucks', 'Oilers']",Simple,Golden Knights,253
5657,"['Golden Knights', 'Kings', 'Kraken', 'Ducks', 'Sharks', 'Golden Knights', 'Canucks', 'Oilers', 'Flames']",Simple,Golden Knights,254
4482,"['Golden Knights', 'Kraken', 'Canucks', 'Oilers', 'Flames', 'Golden Knights', 'Kings', 'Sharks', 'Ducks']",Simple,Golden Knights,255
5147,"['Golden Knights', 'Canucks', 'Sharks', 'Kraken', 'Golden Knights', 'Kings', 'Ducks', 'Flames', 'Oilers']",Simple,Golden Knights,256
4098,"['Golden Knights', 'Sharks', 'Golden Knights', 'Ducks', 'Kings', 'Oilers', 'Flames', 'Kraken', 'Canucks']",Simple,Golden Knights,257
4709,"['Golden Knights', 'Kings', 'Ducks', 'Canucks', 'Kraken', 'Flames', 'Oilers', 'Sharks', 'Golden Knights']",Simple,Golden Knights,258
5800,"['Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Canucks', 'Oilers', 'Kraken', 'Flames', 'Golden Knights']",Simple,Golden Knights,259
6027,"['Golden Knights', 'Canucks', 'Flames', 'Kraken', 'Oilers', 'Kings', 'Ducks', 'Sharks', 'Golden Knights']",Simple,Golden Knights,260
4568,"['Golden Knights', 'Kings', 'Golden Knights', 'Ducks', 'Canucks', 'Flames', 'Oilers', 'Kraken', 'Sharks']",Simple,Golden Knights,261
5163,"['Golden Knights', 'Sharks', 'Kings', 'Golden Knights', 'Ducks', 'Oilers', 'Kraken', 'Flames', 'Canucks']",Simple,Golden Knights,262
5664,"['Golden Knights', 'Flames', 'Kraken', 'Oilers', 'Canucks', 'Ducks', 'Golden Knights', 'Kings', 'Sharks']",Simple,Golden Knights,263
4908,"['Golden Knights', 'Canucks', 'Oilers', 'Kraken', 'Golden Knights', 'Kings', 'Ducks', 'Sharks', 'Flames']",Simple,Golden Knights,264
4806,"['Golden Knights', 'Kraken', 'Canucks', 'Flames', 'Oilers', 'Kings', 'Sharks', 'Ducks', 'Golden Knights']",Simple,Golden Knights,265
4994,"['Golden Knights', 'Kraken', 'Canucks', 'Flames', 'Oilers', 'Ducks', 'Sharks', 'Golden Knights', 'Kings']",Simple,Golden Knights,266
4834,"['Golden Knights', 'Ducks', 'Kings', 'Kraken', 'Sharks', 'Golden Knights', 'Canucks', 'Flames', 'Oilers']",Simple,Golden Knights,267
5051,"['Golden Knights', 'Kings', 'Ducks', 'Sharks', 'Kraken', 'Flames', 'Canucks', 'Oilers', 'Golden Knights']",Simple,Golden Knights,268
4990,"['Golden Knights', 'Kings', 'Sharks', 'Ducks', 'Kraken', 'Flames', 'Oilers', 'Canucks', 'Golden Knights']",Simple,Golden Knights,269
5412,"['Golden Knights', 'Canucks', 'Sharks', 'Kraken', 'Golden Knights', 'Ducks', 'Kings', 'Oilers', 'Flames']",Simple,Golden Knights,270
4597,"['Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Golden Knights', 'Canucks', 'Flames', 'Kraken', 'Oilers']",Simple,Golden Knights,271
4460,"['Golden Knights', 'Kings', 'Oilers', 'Flames', 'Canucks', 'Kraken', 'Sharks', 'Ducks', 'Golden Knights']",Simple,Golden Knights,272
5195,"['Golden Knights', 'Canucks', 'Flames', 'Oilers', 'Sharks', 'Kings', 'Ducks', 'Kraken', 'Golden Knights']",Simple,Golden Knights,273
5195,"['Golden Knights', 'Ducks', 'Sharks', 'Golden Knights', 'Kraken', 'Flames', 'Oilers', 'Canucks', 'Kings']",Simple,Golden Knights,274
4498,"['Golden Knights', 'Kings', 'Ducks', 'Golden Knights', 'Kraken', 'Canucks', 'Sharks', 'Oilers', 'Flames']",Simple,Golden Knights,275
5482,"['Golden Knights', 'Kings', 'Sharks', 'Flames', 'Canucks', 'Oilers', 'Kraken', 'Ducks', 'Golden Knights']",Simple,Golden Knights,276
5011,"['Golden Knights', 'Oilers', 'Canucks', 'Kraken', 'Flames', 'Sharks', 'Kings', 'Ducks', 'Golden Knights']",Simple,Golden Knights,277
6091,"['Golden Knights', 'Oilers', 'Flames', 'Sharks', 'Kings', 'Kraken', 'Canucks', 'Golden Knights', 'Ducks']",Simple,Golden Knights,278
3979,"['Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Canucks', 'Flames', 'Oilers', 'Kraken', 'Golden Knights']",Simple,Golden Knights,279
5379,"['Golden Knights', 'Kraken', 'Golden Knights', 'Canucks', 'Flames', 'Oilers', 'Ducks', 'Kings', 'Sharks']",Simple,Golden Knights,280
5854,"['Golden Knights', 'Canucks', 'Kings', 'Flames', 'Oilers', 'Kraken', 'Golden Knights', 'Ducks', 'Sharks']",Simple,Golden Knights,281
4982,"['Golden Knights', 'Kings', 'Flames', 'Oilers', 'Canucks', 'Kraken', 'Ducks', 'Sharks', 'Golden Knights']",Simple,Golden Knights,282
5068,"['Golden Knights', 'Kings', 'Golden Knights', 'Sharks', 'Ducks', 'Flames', 'Canucks', 'Oilers', 'Kraken']",Simple,Golden Knights,283
5113,"['Golden Knights', 'Sharks', 'Golden Knights', 'Kings', 'Ducks', 'Oilers', 'Kraken', 'Flames', 'Canucks']",Simple,Golden Knights,284
5229,"['Golden Knights', 'Oilers', 'Kraken', 'Canucks', 'Flames', 'Sharks', 'Kings', 'Golden Knights', 'Ducks']",Simple,Golden Knights,285
4497,"['Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Kraken', 'Canucks', 'Oilers', 'Flames', 'Golden Knights']",Simple,Golden Knights,286
3184,"['Golden Knights', 'Ducks', 'Kings', 'Golden Knights', 'Sharks', 'Canucks', 'Kraken', 'Oilers', 'Flames']",Simple,Golden Knights,287
4358,"['Golden Knights', 'Ducks', 'Golden Knights', 'Flames', 'Oilers', 'Canucks', 'Kraken', 'Kings', 'Sharks']",Simple,Golden Knights,288
5160,"['Golden Knights', 'Kings', 'Ducks', 'Sharks', 'Kraken', 'Flames', 'Oilers', 'Golden Knights', 'Canucks']",Simple,Golden Knights,289
5199,"['Golden Knights', 'Ducks', 'Canucks', 'Kraken', 'Kings', 'Golden Knights', 'Sharks', 'Flames', 'Oilers']",Simple,Golden Knights,290
4846,"['Golden Knights', 'Kraken', 'Flames', 'Oilers', 'Canucks', 'Ducks', 'Kings', 'Golden Knights', 'Sharks']",Simple,Golden Knights,291
4193,"['Golden Knights', 'Kings', 'Ducks', 'Flames', 'Oilers', 'Canucks', 'Kraken', 'Sharks', 'Golden Knights']",Simple,Golden Knights,292
4944,"['Golden Knights', 'Canucks', 'Kraken', 'Oilers', 'Flames', 'Ducks', 'Sharks', 'Kings', 'Golden Knights']",Simple,Golden Knights,293
5674,"['Golden Knights', 'Oilers', 'Golden Knights', 'Ducks', 'Kings', 'Sharks', 'Flames', 'Canucks', 'Kraken']",Simple,Golden Knights,294
3645,"['Golden Knights', 'Kings', 'Sharks', 'Ducks', 'Golden Knights', 'Canucks', 'Kraken', 'Oilers', 'Flames']",Simple,Golden Knights,295
4339,"['Golden Knights', 'Sharks', 'Kraken', 'Canucks', 'Flames', 'Oilers', 'Kings', 'Ducks', 'Golden Knights']",Simple,Golden Knights,296
5415,"['Golden Knights', 'Oilers', 'Flames', 'Kraken', 'Golden Knights', 'Canucks', 'Kings', 'Ducks', 'Sharks']",Simple,Golden Knights,297
5471,"['Golden Knights', 'Sharks', 'Kings', 'Ducks', 'Kraken', 'Oilers', 'Canucks', 'Flames', 'Golden Knights']",Simple,Golden Knights,298
5816,"['Golden Knights', 'Canucks', 'Flames', 'Kraken', 'Oilers', 'Golden Knights', 'Kings', 'Sharks', 'Ducks']",Simple,Golden Knights,299
5600,"['Golden Knights', 'Sharks', 'Kings', 'Ducks', 'Flames', 'Oilers', 'Canucks', 'Golden Knights', 'Kraken']",Simple,Golden Knights,300
5466,"['Golden Knights', 'Ducks', 'Kings', 'Oilers', 'Canucks', 'Kraken', 'Flames', 'Sharks', 'Golden Knights']",Simple,Golden Knights,301
5574,"['Golden Knights', 'Canucks', 'Kings', 'Ducks', 'Sharks', 'Golden Knights', 'Kraken', 'Oilers', 'Flames']",Simple,Golden Knights,302
4613,"['Golden Knights', 'Kraken', 'Canucks', 'Flames', 'Oilers', 'Kings', 'Ducks', 'Golden Knights', 'Sharks']",Simple,Golden Knights,303
4806,"['Golden Knights', 'Kraken', 'Canucks', 'Flames', 'Oilers', 'Ducks', 'Sharks', 'Kings', 'Golden Knights']",Simple,Golden Knights,304
5078,"['Golden Knights', 'Sharks', 'Ducks', 'Oilers', 'Flames', 'Kraken', 'Canucks', 'Golden Knights', 'Kings']",Simple,Golden Knights,305
4544,"['Golden Knights', 'Canucks', 'Flames', 'Oilers', 'Kraken', 'Sharks', 'Kings', 'Golden Knights', 'Ducks']",Simple,Golden Knights,306
4914,"['Golden Knights', 'Kraken', 'Oilers', 'Flames', 'Canucks', 'Golden Knights', 'Kings', 'Sharks', 'Ducks']",Simple,Golden Knights,307
5200,"['Golden Knights', 'Oilers', 'Canucks', 'Kraken', 'Flames', 'Sharks', 'Golden Knights', 'Ducks', 'Kings']",Simple,Golden Knights,308
5444,"['Golden Knights', 'Kraken', 'Ducks', 'Kings', 'Sharks', 'Golden Knights', 'Oilers', 'Flames', 'Canucks']",Simple,Golden Knights,309
4928,"['Golden Knights', 'Kraken', 'Oilers', 'Flames', 'Canucks', 'Kings', 'Ducks', 'Sharks', 'Golden Knights']",Simple,Golden Knights,310
5036,"['Golden Knights', 'Canucks', 'Kraken', 'Flames', 'Oilers', 'Ducks', 'Sharks', 'Kings', 'Golden Knights']",Simple,Golden Knights,311
5153,"['Golden Knights', 'Ducks', 'Sharks', 'Golden Knights', 'Kings', 'Flames', 'Canucks', 'Oilers', 'Kraken']",Simple,Golden Knights,312
4363,"['Golden Knights', 'Sharks', 'Flames', 'Oilers', 'Canucks', 'Kraken', 'Ducks', 'Kings', 'Golden Knights']",Simple,Golden Knights,313
5579,"['Golden Knights', 'Ducks', 'Golden Knights', 'Sharks', 'Kraken', 'Oilers', 'Canucks', 'Flames', 'Kings']",Simple,Golden Knights,314
4420,"['Golden Knights', 'Ducks', 'Sharks', 'Kings', 'Golden Knights', 'Kraken', 'Flames', 'Canucks', 'Oilers']",Simple,Golden Knights,315
6183,"['Golden Knights', 'Flames', 'Ducks', 'Kings', 'Golden Knights', 'Sharks', 'Canucks', 'Oilers', 'Kraken']",Simple,Golden Knights,316
4384,"['Golden Knights', 'Kings', 'Golden Knights', 'Ducks', 'Flames', 'Oilers', 'Kraken', 'Canucks', 'Sharks']",Simple,Golden Knights,317
4526,"['Golden Knights', 'Ducks', 'Oilers', 'Flames', 'Kraken', 'Canucks', 'Sharks', 'Kings', 'Golden Knights']",Simple,Golden Knights,318
6448,"['Golden Knights', 'Canucks', 'Kings', 'Ducks', 'Oilers', 'Flames', 'Kraken', 'Sharks', 'Golden Knights']",Simple,Golden Knights,319
4142,"['Golden Knights', 'Kings', 'Golden Knights', 'Sharks', 'Ducks', 'Oilers', 'Flames', 'Kraken', 'Canucks']",Simple,Golden Knights,320
4500,"['Golden Knights', 'Oilers', 'Flames', 'Canucks', 'Sharks', 'Kraken', 'Golden Knights', 'Ducks', 'Kings']",Simple,Golden Knights,321
5545,"['Golden Knights', 'Ducks', 'Kraken', 'Flames', 'Canucks', 'Oilers', 'Golden Knights', 'Kings', 'Sharks']",Simple,Golden Knights,322
